가맹점 영업일자,업종,고한읍 건수,사북읍 건수,정선군 건수,태백시 건수,영월군 건수,삼척시 건수
2025-05-15,기타미용업,0,2,2,5,0,2
2025-05-15,세탁업,3,1,7,9,2,0
2025-05-15,일반음식점업,93,127,95,106,19,22
2025-05-15,기타,0,0,0,6,0,0
2025-05-15,당구장 운영업,2,0,0,0,0,0
2025-05-15,이ㆍ미용업,3,7,9,22,8,8
2025-05-15,실내 스크린 골프업,0,0,1,0,0,1
2025-05-15,소매업,11,35,16,70,7,13
2025-05-15,휴게음식점업,3,20,0,7,0,0
2025-05-15,식품판매업,22,35,41,50,7,6
2025-05-15,숙박업,39,55,28,4,0,0
2025-05-15,자동차 전문수리업,0,1,1,2,0,0
2025-05-15,슈퍼마켓,14,8,16,36,4,4
2025-05-14,목욕장업,0,4,0,2,0,0
2025-05-14,주유소·LPG충전소,0,0,0,0,0,2
2025-05-14,휴게음식점업,0,10,0,3,0,0
2025-05-14,숙박업,34,62,31,2,0,0
2025-05-14,세탁업,2,3,4,16,2,1
2025-05-14,일반주점업,0,0,0,1,0,0
2025-05-14,자동차 전문수리업,0,0,1,2,0,0
2025-05-14,실내 스크린 골프업,1,0,0,0,0,2
2025-05-14,기타미용업,1,0,0,6,0,2
2025-05-14,당구장 운영업,0,1,0,0,0,0
2025-05-14,커피전문점,9,3,8,4,0,2
2025-05-14,일반음식점업,86,143,118,103,23,19
2025-05-14,소매업,16,26,16,80,13,8
2025-05-14,식품판매업,26,48,20,54,5,4
2025-05-14,기타,0,0,0,2,0,0
2025-05-14,슈퍼마켓,26,8,15,55,16,4
2025-05-14,자동자 세차업,0,0,4,0,0,0
2025-05-14,이ㆍ미용업,7,5,22,32,8,8
2025-05-13,식품판매업,46,39,32,42,16,6
2025-05-13,기타,0,0,0,2,0,0
2025-05-13,일반주점업,0,0,0,1,0,0
2025-05-13,주유소·LPG충전소,0,0,0,0,0,2
2025-05-13,목욕장업,0,7,0,2,0,0
2025-05-13,실내 스크린 골프업,0,2,0,0,0,1
2025-05-13,슈퍼마켓,33,9,13,45,14,8
2025-05-13,커피전문점,5,3,2,9,0,2
2025-05-13,소매업,15,31,19,79,11,11
2025-05-13,휴게음식점업,3,15,1,3,0,0
2025-05-13,일반음식점업,96,174,85,82,21,22
2025-05-13,자동차 전문수리업,0,0,0,0,1,0
2025-05-13,숙박업,52,67,37,0,0,0
2025-05-13,이ㆍ미용업,7,8,20,14,8,8
2025-05-13,기타미용업,3,2,1,2,0,2
2025-05-13,세탁업,1,2,0,13,2,0
2025-05-12,자동차 전문수리업,0,0,1,3,0,0
2025-05-12,당구장 운영업,4,0,0,0,0,0
2025-05-12,기타미용업,0,0,2,0,0,1
2025-05-12,실내 스크린 골프업,0,2,1,0,0,3
2025-05-12,세탁업,4,3,4,17,0,0
2025-05-12,일반음식점업,87,141,85,144,6,22
2025-05-12,일반주점업,0,0,0,1,0,0
2025-05-12,소매업,15,21,9,99,10,4
2025-05-12,식품판매업,50,48,15,63,13,0
2025-05-12,이ㆍ미용업,11,7,11,46,0,7
2025-05-12,커피전문점,6,4,12,17,0,0
2025-05-12,슈퍼마켓,37,13,17,56,11,4
2025-05-12,목욕장업,0,12,0,2,0,0
2025-05-12,휴게음식점업,6,11,0,5,0,0
2025-05-12,숙박업,48,63,26,6,0,0
2025-05-11,자동자 세차업,0,0,0,6,0,0
2025-05-11,세탁업,0,1,4,4,0,0
2025-05-11,숙박업,47,60,23,0,0,0
2025-05-11,식품판매업,39,43,18,58,9,9
2025-05-11,기타,0,0,0,5,0,0
2025-05-11,일반음식점업,109,228,82,87,2,51
2025-05-11,커피전문점,9,18,10,11,0,4
2025-05-11,휴게음식점업,9,17,0,7,0,8
2025-05-11,슈퍼마켓,44,22,17,68,10,4
2025-05-11,이ㆍ미용업,4,2,16,9,0,7
2025-05-11,실내 스크린 골프업,0,1,0,0,0,1
2025-05-11,일반주점업,0,0,0,1,0,0
2025-05-11,자동차 전문수리업,0,0,2,0,0,2
2025-05-11,당구장 운영업,3,0,0,0,0,0
2025-05-11,기타미용업,1,2,0,0,0,0
2025-05-11,소매업,14,28,18,71,6,26
2025-05-11,목욕장업,0,6,0,2,0,0
2025-05-10,당구장 운영업,2,0,0,0,0,0
2025-05-10,실내 스크린 골프업,0,0,3,0,0,1
2025-05-10,소매업,11,22,4,79,9,29
2025-05-10,자동자 세차업,0,0,1,7,0,0
2025-05-10,주유소·LPG충전소,0,0,0,0,0,2
2025-05-10,기타,0,0,0,2,0,0
2025-05-10,휴게음식점업,4,17,0,2,0,10
2025-05-10,목욕장업,0,7,0,2,0,0
2025-05-10,자동차 전문수리업,0,1,1,0,0,2
2025-05-10,커피전문점,6,9,3,8,0,6
2025-05-10,세탁업,2,3,2,9,0,12
2025-05-10,식품판매업,37,65,22,69,29,6
2025-05-10,슈퍼마켓,57,10,12,60,14,4
2025-05-10,이ㆍ미용업,10,8,5,31,0,9
2025-05-10,숙박업,47,76,26,0,0,0
2025-05-10,일반주점업,0,0,0,1,0,0
2025-05-10,기타미용업,3,0,0,5,0,0
2025-05-10,일반음식점업,150,230,48,121,6,46
2025-05-09,주유소·LPG충전소,0,0,0,0,0,2
2025-05-09,세탁업,1,5,4,18,0,0
2025-05-09,자동자 세차업,0,0,1,2,0,0
2025-05-09,기타미용업,3,3,2,2,0,0
2025-05-09,일반음식점업,155,228,99,135,4,9
2025-05-09,식품판매업,44,69,17,62,16,5
2025-05-09,당구장 운영업,1,1,0,0,0,0
2025-05-09,일반주점업,0,0,0,2,0,0
2025-05-09,슈퍼마켓,54,14,14,55,11,4
2025-05-09,자동차 전문수리업,3,0,1,0,0,0
2025-05-09,목욕장업,0,7,0,2,0,0
2025-05-09,소매업,11,34,11,81,5,10
2025-05-09,실내 스크린 골프업,0,1,0,0,0,0
2025-05-09,이ㆍ미용업,5,7,11,31,0,3
2025-05-09,휴게음식점업,6,10,0,5,0,0
2025-05-09,커피전문점,9,7,9,8,0,0
2025-05-09,숙박업,58,104,37,3,0,0
2025-05-08,슈퍼마켓,49,20,21,71,13,3
2025-05-08,일반주점업,0,0,0,2,0,0
2025-05-08,주유소·LPG충전소,0,0,0,5,0,10
2025-05-08,실내 스크린 골프업,0,0,1,0,0,1
2025-05-08,기타미용업,2,2,1,5,0,0
2025-05-08,자동자 세차업,0,0,0,2,0,0
2025-05-08,목욕장업,0,2,0,3,0,0
2025-05-08,소매업,12,35,20,68,14,10
2025-05-08,식품판매업,32,70,43,81,12,7
2025-05-08,자동차 전문수리업,2,0,0,1,0,0
2025-05-08,휴게음식점업,5,17,0,4,0,0
2025-05-08,당구장 운영업,2,1,0,0,0,0
2025-05-08,일반음식점업,106,264,89,111,22,20
2025-05-08,이ㆍ미용업,5,9,16,35,8,3
2025-05-08,커피전문점,6,13,7,5,0,1
2025-05-08,숙박업,46,73,33,1,0,0
2025-05-08,세탁업,3,1,6,20,2,0
2025-05-07,기타미용업,1,2,0,3,0,0
2025-05-07,세탁업,7,3,0,9,2,0
2025-05-07,이ㆍ미용업,5,8,13,32,8,7
2025-05-07,당구장 운영업,3,3,0,0,0,0
2025-05-07,휴게음식점업,1,22,0,9,0,0
2025-05-07,식품판매업,40,82,19,72,24,4
2025-05-07,슈퍼마켓,70,18,40,74,13,3
2025-05-07,소매업,9,40,12,98,11,14
2025-05-07,숙박업,45,88,28,0,0,0
2025-05-07,일반음식점업,119,235,133,121,24,24
2025-05-07,일반주점업,0,0,0,3,0,0
2025-05-07,자동차 전문수리업,10,0,0,0,0,2
2025-05-07,목욕장업,0,5,0,2,0,0
2025-05-07,커피전문점,5,8,2,18,0,1
2025-05-07,실내 스크린 골프업,0,1,1,0,0,2
2025-05-07,자동자 세차업,0,0,2,2,0,0
2025-05-07,주유소·LPG충전소,0,0,0,15,0,3
2025-05-06,슈퍼마켓,100,46,43,112,21,1
2025-05-06,자동자 세차업,0,0,0,2,0,0
2025-05-06,주유소·LPG충전소,0,0,2,25,0,3
2025-05-06,식품판매업,41,132,12,58,20,4
2025-05-06,세탁업,6,4,6,14,2,0
2025-05-06,목욕장업,0,10,0,2,0,0
2025-05-06,일반음식점업,160,330,100,161,21,12
2025-05-06,실내 스크린 골프업,0,2,1,0,0,1
2025-05-06,일반주점업,0,0,0,1,0,0
2025-05-06,휴게음식점업,6,22,0,5,0,0
2025-05-06,숙박업,46,85,32,6,0,0
2025-05-06,이ㆍ미용업,6,12,12,41,8,2
2025-05-06,커피전문점,18,29,2,5,0,0
2025-05-06,당구장 운영업,2,3,0,0,0,0
2025-05-06,소매업,7,52,30,63,14,11
2025-05-06,자동차 전문수리업,6,0,0,7,0,0
2025-05-06,기타미용업,2,2,2,4,0,0
2025-05-05,목욕장업,0,9,0,2,0,0
2025-05-05,기타미용업,2,2,0,6,0,0
2025-05-05,식품판매업,44,102,25,86,29,9
2025-05-05,휴게음식점업,1,17,1,5,1,15
2025-05-05,세탁업,4,5,0,20,0,12
2025-05-05,주유소·LPG충전소,0,0,6,23,0,3
2025-05-05,실내 스크린 골프업,0,1,1,0,0,1
2025-05-05,일반음식점업,240,474,86,123,13,76
2025-05-05,일반주점업,0,0,0,3,0,0
2025-05-05,자동차 전문수리업,0,0,2,2,0,2
2025-05-05,커피전문점,12,20,5,7,0,10
2025-05-05,소매업,8,51,17,81,5,28
2025-05-05,자동자 세차업,0,0,3,2,0,0
2025-05-05,이ㆍ미용업,5,6,1,30,0,15
2025-05-05,당구장 운영업,0,5,0,0,0,0
2025-05-05,숙박업,47,84,38,0,0,0
2025-05-05,슈퍼마켓,139,55,60,78,12,7
2025-05-04,식품판매업,52,174,26,60,27,5
2025-05-04,실내 스크린 골프업,0,0,0,0,0,2
2025-05-04,이ㆍ미용업,3,0,2,22,0,13
2025-05-04,일반주점업,0,0,0,3,0,0
2025-05-04,소매업,19,51,13,102,8,19
2025-05-04,슈퍼마켓,175,36,61,93,14,12
2025-05-04,당구장 운영업,0,4,0,0,0,0
2025-05-04,목욕장업,0,19,0,2,0,0
2025-05-04,커피전문점,25,52,5,9,0,4
2025-05-04,자동차 전문수리업,0,0,1,0,0,2
2025-05-04,자동자 세차업,0,0,0,4,0,0
2025-05-04,일반음식점업,274,590,77,101,8,59
2025-05-04,숙박업,55,110,40,4,0,0
2025-05-04,주유소·LPG충전소,0,0,13,29,0,6
2025-05-04,세탁업,0,1,1,11,0,0
2025-05-04,휴게음식점업,5,20,2,9,0,10
2025-05-04,기타미용업,1,0,1,3,0,1
2025-05-03,휴게음식점업,4,15,2,11,0,0
2025-05-03,기타미용업,1,0,1,2,0,2
2025-05-03,이ㆍ미용업,4,5,6,57,0,12
2025-05-03,커피전문점,16,20,7,13,0,2
2025-05-03,자동자 세차업,0,0,0,4,0,0
2025-05-03,당구장 운영업,6,3,0,0,0,0
2025-05-03,목욕장업,0,34,0,2,0,0
2025-05-03,슈퍼마켓,185,52,80,90,22,7
2025-05-03,식품판매업,41,144,26,105,32,7
2025-05-03,소매업,16,64,12,134,11,16
2025-05-03,숙박업,51,147,30,6,0,0
2025-05-03,일반음식점업,245,680,84,202,6,41
2025-05-03,자동차 전문수리업,0,0,0,2,0,0
2025-05-03,주유소·LPG충전소,0,0,7,29,0,4
2025-05-03,실내 스크린 골프업,1,3,3,0,0,2
2025-05-03,일반주점업,0,0,0,2,0,0
2025-05-03,세탁업,3,6,4,16,0,0
2025-05-02,주유소·LPG충전소,0,0,8,37,2,5
2025-05-02,휴게음식점업,4,15,2,4,0,8
2025-05-02,일반주점업,0,0,0,4,0,0
2025-05-02,일반음식점업,264,616,108,146,26,48
2025-05-02,기타,0,0,0,4,0,0
2025-05-02,이ㆍ미용업,5,13,35,21,8,14
2025-05-02,목욕장업,0,24,0,2,0,0
2025-05-02,당구장 운영업,4,0,0,0,0,0
2025-05-02,기타미용업,2,2,2,6,0,2
2025-05-02,숙박업,57,176,42,2,0,0
2025-05-02,세탁업,1,2,2,20,2,4
2025-05-02,식품판매업,50,203,24,74,24,8
2025-05-02,소매업,9,95,16,110,14,15
2025-05-02,실내 스크린 골프업,0,0,0,0,0,1
2025-05-02,슈퍼마켓,192,233,82,89,39,7
2025-05-02,커피전문점,15,25,12,12,0,5
2025-05-02,자동차 전문수리업,4,1,0,2,0,4
2025-05-01,슈퍼마켓,187,545,115,99,52,13
2025-05-01,기타미용업,0,0,0,2,0,3
2025-05-01,당구장 운영업,4,0,0,0,0,0
2025-05-01,세탁업,0,2,5,13,2,8
2025-05-01,커피전문점,20,23,9,23,0,6
2025-05-01,식품판매업,59,275,34,112,53,5
2025-05-01,소매업,10,81,18,109,14,32
2025-05-01,이ㆍ미용업,7,12,11,14,9,20
2025-05-01,휴게음식점업,4,16,2,7,0,4
2025-05-01,기타,0,0,0,4,0,0
2025-05-01,숙박업,69,226,30,2,0,0
2025-05-01,실내 스크린 골프업,0,0,3,0,0,2
2025-05-01,자동차 전문수리업,3,0,0,4,1,0
2025-05-01,목욕장업,0,19,0,3,0,0
2025-05-01,주유소·LPG충전소,61,39,51,41,70,10
2025-05-01,일반주점업,0,0,0,2,0,0
2025-05-01,일반음식점업,246,791,106,116,29,64
2025-04-30,식품판매업,30,8,26,28,4,3
2025-04-30,소매업,19,7,12,72,1,1
2025-04-30,숙박업,24,18,27,2,0,0
2025-04-30,커피전문점,10,0,4,9,0,3
2025-04-30,주유소·LPG충전소,0,0,0,0,0,1
2025-04-30,당구장 운영업,3,0,0,0,0,0
2025-04-30,이ㆍ미용업,1,8,14,29,0,3
2025-04-30,세탁업,1,1,8,7,0,0
2025-04-30,기타미용업,0,0,2,4,0,0
2025-04-30,일반음식점업,63,84,88,90,3,15
2025-04-30,실내 스크린 골프업,0,0,1,0,0,0
2025-04-30,휴게음식점업,0,12,0,8,1,0
2025-04-30,슈퍼마켓,10,1,10,35,2,5
2025-04-30,자동차 전문수리업,0,0,0,2,0,0
2025-04-29,일반음식점업,53,81,98,102,5,19
2025-04-29,자동자 세차업,0,0,1,0,0,0
2025-04-29,휴게음식점업,5,13,0,6,1,1
2025-04-29,소매업,19,10,16,56,0,14
2025-04-29,숙박업,15,11,11,2,0,0
2025-04-29,슈퍼마켓,1,1,5,36,0,1
2025-04-29,당구장 운영업,3,1,0,0,0,0
2025-04-29,일반주점업,0,0,0,2,0,0
2025-04-29,자동차 전문수리업,0,1,0,2,1,0
2025-04-29,식품판매업,25,12,21,44,9,4
2025-04-29,기타,0,0,0,3,0,0
2025-04-29,세탁업,0,3,1,3,0,0
2025-04-29,기타미용업,0,0,0,3,0,2
2025-04-29,이ㆍ미용업,3,10,4,27,0,8
2025-04-29,커피전문점,6,3,3,7,0,0
2025-04-28,숙박업,22,13,7,3,0,0
2025-04-28,실내 스크린 골프업,0,0,1,0,0,1
2025-04-28,식품판매업,24,15,17,35,5,4
2025-04-28,일반주점업,0,0,0,3,0,0
2025-04-28,커피전문점,6,9,2,3,0,1
2025-04-28,기타미용업,0,3,0,1,0,0
2025-04-28,자동차 전문수리업,0,0,0,3,0,0
2025-04-28,자동자 세차업,0,0,1,0,0,0
2025-04-28,일반음식점업,70,78,64,129,4,19
2025-04-28,슈퍼마켓,3,0,5,35,0,5
2025-04-28,휴게음식점업,2,11,0,5,0,4
2025-04-28,이ㆍ미용업,4,0,1,35,0,5
2025-04-28,당구장 운영업,2,1,0,0,0,0
2025-04-28,주유소·LPG충전소,0,0,0,0,0,2
2025-04-28,소매업,10,10,10,75,1,4
2025-04-28,세탁업,0,4,3,9,0,8
2025-04-27,식품판매업,14,10,11,30,9,3
2025-04-27,실내 스크린 골프업,0,1,1,0,0,1
2025-04-27,목욕장업,0,0,0,4,0,0
2025-04-27,소매업,6,20,5,55,9,16
2025-04-27,당구장 운영업,4,1,0,0,0,0
2025-04-27,자동차 전문수리업,0,0,0,0,0,3
2025-04-27,자동자 세차업,0,0,1,0,0,0
2025-04-27,슈퍼마켓,5,4,13,32,2,4
2025-04-27,숙박업,29,10,15,1,0,0
2025-04-27,이ㆍ미용업,0,3,1,30,0,11
2025-04-27,기타미용업,1,0,0,0,0,0
2025-04-27,커피전문점,8,15,3,0,0,7
2025-04-27,휴게음식점업,4,5,0,6,0,10
2025-04-27,주유소·LPG충전소,0,0,0,0,0,2
2025-04-27,일반음식점업,90,104,55,73,5,49
2025-04-27,세탁업,0,1,1,8,0,0
2025-04-27,일반주점업,0,0,0,4,0,0
2025-04-26,이ㆍ미용업,5,4,8,34,0,4
2025-04-26,휴게음식점업,7,10,0,4,0,0
2025-04-26,자동차 전문수리업,0,0,0,0,0,2
2025-04-26,세탁업,1,1,2,16,0,0
2025-04-26,커피전문점,9,19,10,6,0,0
2025-04-26,목욕장업,0,0,0,2,0,0
2025-04-26,자동자 세차업,0,0,6,0,0,0
2025-04-26,소매업,11,14,16,48,1,9
2025-04-26,당구장 운영업,7,1,0,0,0,0
2025-04-26,일반음식점업,100,119,79,103,7,15
2025-04-26,식품판매업,11,19,13,44,11,2
2025-04-26,슈퍼마켓,0,1,8,39,1,6
2025-04-26,숙박업,32,24,17,2,0,0
2025-04-26,실내 스크린 골프업,0,0,1,0,0,1
2025-04-26,주유소·LPG충전소,0,0,0,0,0,1
2025-04-26,기타미용업,1,2,4,3,0,0
2025-04-25,목욕장업,0,0,0,2,0,0
2025-04-25,커피전문점,7,8,6,1,0,0
2025-04-25,식품판매업,17,16,9,73,8,4
2025-04-25,이ㆍ미용업,1,12,34,19,0,6
2025-04-25,자동자 세차업,0,0,3,0,0,0
2025-04-25,기타,0,0,0,2,0,0
2025-04-25,휴게음식점업,3,14,0,4,0,0
2025-04-25,일반주점업,0,0,0,2,0,0
2025-04-25,소매업,13,14,17,61,2,2
2025-04-25,숙박업,35,23,14,2,0,0
2025-04-25,슈퍼마켓,5,5,14,26,0,2
2025-04-25,세탁업,0,4,4,7,0,0
